Season,Player,From_Club,To_Club,From_League,To_League,Fee
19/20,Nahitan Nández,club-atletico-boca-juniors,cagliari-calcio,AR1N,IT1,16200000.0
19/20,Alberto Cerri,juventus-turin,cagliari-calcio,IT1,IT1,9000000.0
19/20,Gastón Pereiro,psv-eindhoven,cagliari-calcio,NL1,IT1,4600000.0
19/20,Christian Oliva,club-nacional,cagliari-calcio,,IT1,2600000.0
19/20,Guglielmo Vicario,venezia-fc,cagliari-calcio,IT2,IT1,2000000.0
19/20,Fabrizio Cacciatore,chievo-verona,cagliari-calcio,IT2,IT1,800000.0
19/20,Kwang-song Han,cagliari-calcio,juventus-turin-u23,IT1,IT3A,3500000.0
19/20,Santiago Colombatto,cagliari-calcio,vv-st-truiden,IT1,BE1,810000.0
19/20,Matteo Cotali,cagliari-calcio,chievo-verona,IT1,IT2,800000.0
19/20,Niccolò Giannetti,cagliari-calcio,us-salernitana-1919,IT1,IT2,300000.0
19/20,Sofyan Amrabat,hellas-verona,ac-florenz,IT1,IT1,19500000.0
19/20,Erick Pulgar,fc-bologna,ac-florenz,IT1,IT1,12300000.0
19/20,Pedro,fluminense-rio-de-janeiro,ac-florenz,BRA1,IT1,11000000.0
19/20,Aleksa Terzic,roter-stern-belgrad,ac-florenz,SER1,IT1,1700000.0
19/20,Kevin-Prince Boateng,us-sassuolo,ac-florenz,IT1,IT1,1500000.0
19/20,Riccardo Baroni,virtus-entella,ac-florenz,IT2,IT1,400000.0
19/20,Vitor Hugo,ac-florenz,se-palmeiras-sao-paulo,IT1,BRA1,5500000.0
19/20,Christian Nørgaard,ac-florenz,fc-brentford,IT1,GB2,3500000.0
19/20,Vincent Laurini,ac-florenz,parma-calcio-1913,IT1,IT1,440000.0
19/20,Gilberto,ac-florenz,fluminense-rio-de-janeiro,IT1,BRA1,80000.0
19/20,Stefano Sturaro,juventus-turin,genua-cfc,IT1,IT1,16500000.0
19/20,Andrei Radu,inter-mailand,genua-cfc,IT1,IT1,8000000.0
19/20,Andrea Favilli,juventus-turin,genua-cfc,IT1,IT1,7000000.0
19/20,Lukas Lerager,fc-girondins-bordeaux,genua-cfc,FR1,IT1,6000000.0
19/20,Pawel Jaroszynski,chievo-verona,genua-cfc,IT2,IT1,4000000.0
19/20,Nicholas Rizzo,inter-mailand-u19,genua-cfc,IJ1,IT1,2500000.0
19/20,Kevin Agudelo,cd-atletico-huila,genua-cfc,,IT1,2500000.0
19/20,Lasse Schöne,ajax-amsterdam,genua-cfc,NL1,IT1,1500000.0
19/20,Peter Ankersen,fc-kopenhagen,genua-cfc,DKMR,IT1,1000000.0
19/20,Sebastian Eriksson,ifk-goteborg,genua-cfc,SE1,IT1,50000.0
19/20,Andrea Masiello,atalanta-bergamo,genua-cfc,IT1,IT1,50000.0
19/20,Cristian Romero,genua-cfc,juventus-turin,IT1,IT1,31500000.0
19/20,Andrei Radu,genua-cfc,inter-mailand,IT1,IT1,10600000.0
19/20,Eddie Salcedo,genua-cfc,inter-mailand,IT1,IT1,10000000.0
19/20,Luca Zanimacchia,genua-cfc,juventus-turin-u23,IT1,IT3A,4099999.9999999995
19/20,Franco Ferrari,genua-cfc,ssc-neapel,IT1,IT1,750000.0
19/20,Luca Rossettini,genua-cfc,us-lecce,IT1,IT1,500000.0
19/20,Nicolás Spolli,genua-cfc,fc-crotone,IT1,IT2,400000.0
19/20,Sofyan Amrabat,fc-brugge,hellas-verona,BE1,IT1,3650000.0
19/20,Paweł Dawidowicz,benfica-lissabon,hellas-verona,PO1,IT1,3500000.0
19/20,Mariusz Stepinski,chievo-verona,hellas-verona,IT2,IT1,3500000.0
19/20,Samuel Di Carmine,ac-perugia-calcio,hellas-verona,IT2,IT1,2500000.0
19/20,Matteo Lovato,calcio-padova,hellas-verona,IT3B,IT1,2200000.0
19/20,Amir Rrahmani,gnk-dinamo-zagreb,hellas-verona,KR1,IT1,2100000.0
19/20,Antonino Ragusa,us-sassuolo,hellas-verona,IT1,IT1,1000000.0
19/20,Alberto Almici,atalanta-bergamo,hellas-verona,IT1,IT1,500000.0
19/20,Luca Marrone,juventus-turin,hellas-verona,IT1,IT1,450000.0
19/20,Antonio Di Gaudio,parma-calcio-1913,hellas-verona,IT1,IT1,400000.0
19/20,Davide Faraoni,fc-crotone,hellas-verona,IT2,IT1,300000.0
19/20,Mattia Chiesa,gsd-ambrosiana,hellas-verona,IT4C,IT1,93000.0
19/20,Sofyan Amrabat,hellas-verona,ac-florenz,IT1,IT1,19500000.0
19/20,Amir Rrahmani,hellas-verona,ssc-neapel,IT1,IT1,14200000.0
19/20,Mohamed Salim Fares,hellas-verona,spal,IT1,IT1,3500000.0
19/20,Mattia Valoti,hellas-verona,spal,IT1,IT1,3000000.0
19/20,Wesley Gasolina,hellas-verona,juventus-turin-u23,IT1,IT3A,1520000.0
19/20,Seung-woo Lee,hellas-verona,vv-st-truiden,IT1,BE1,1200000.0
19/20,Antonio Caracciolo,hellas-verona,us-cremonese,IT1,IT2,400000.0
19/20,Romelu Lukaku,manchester-united,inter-mailand,GB1,IT1,74000000.0
19/20,Christian Eriksen,tottenham-hotspur,inter-mailand,GB1,IT1,27000000.0
19/20,Valentino Lazaro,hertha-bsc,inter-mailand,L1,IT1,22400000.0
19/20,Matteo Politano,us-sassuolo,inter-mailand,IT1,IT1,21100000.0
19/20,Andrei Radu,genua-cfc,inter-mailand,IT1,IT1,10600000.0
19/20,Eddie Salcedo,genua-cfc,inter-mailand,IT1,IT1,10000000.0
19/20,Gabriel Brazão,parma-calcio-1913,inter-mailand,IT1,IT1,6300000.0
19/20,Lucien Agoumé,fc-sochaux-montbeliard,inter-mailand,FR2,IT1,4500000.0
19/20,Ashley Young,manchester-united,inter-mailand,GB1,IT1,1700000.0
19/20,Gabriel Barbosa,inter-mailand,flamengo-rio-de-janeiro,IT1,BRA1,17500000.0
19/20,Zinho Vanheusden,inter-mailand,standard-luttich,IT1,BE1,11740000.0
19/20,Andrei Radu,inter-mailand,genua-cfc,IT1,IT1,8000000.0
19/20,George Pușcaș,inter-mailand,fc-reading,IT1,GB2,7500000.0
19/20,Andrea Adorante,inter-mailand,parma-calcio-1913,IT1,IT1,4000000.0
19/20,Marco Sala,inter-mailand,us-sassuolo,IT1,IT1,3000000.0
19/20,Cristian Ansaldi,inter-mailand,fc-turin,IT1,IT1,2500000.0
19/20,Rey Manaj,inter-mailand,albacete-balompie,IT1,ES2,2000000.0
19/20,Matthijs de Ligt,ajax-amsterdam,juventus-turin,NL1,IT1,85500000.0
19/20,Dejan Kulusevski,atalanta-bergamo,juventus-turin,IT1,IT1,39000000.0
19/20,Danilo,manchester-city,juventus-turin,GB1,IT1,37000000.0
19/20,Cristian Romero,genua-cfc,juventus-turin,IT1,IT1,31500000.0
19/20,Luca Pellegrini,as-rom,juventus-turin,IT1,IT1,22800000.0
19/20,Merih Demiral,us-sassuolo,juventus-turin,IT1,IT1,19500000.0
19/20,João Cancelo,juventus-turin,manchester-city,IT1,GB1,65000000.0
19/20,Leonardo Spinazzola,juventus-turin,as-rom,IT1,IT1,29500000.0
19/20,Moise Kean,juventus-turin,fc-everton,IT1,GB1,27500000.0
19/20,Emil Audero,juventus-turin,sampdoria-genua,IT1,IT1,20000000.0
19/20,Stefano Sturaro,juventus-turin,genua-cfc,IT1,IT1,16500000.0
19/20,Riccardo Orsolini,juventus-turin,fc-bologna,IT1,IT1,15000000.0
19/20,Alberto Cerri,juventus-turin,cagliari-calcio,IT1,IT1,9000000.0
19/20,Andrea Favilli,juventus-turin,genua-cfc,IT1,IT1,7000000.0
19/20,Rogério,juventus-turin,us-sassuolo,IT1,IT1,6950000.0
19/20,Leonardo Mancuso,juventus-turin,fc-empoli,IT1,IT2,4500000.0
19/20,Luca Marrone,juventus-turin,hellas-verona,IT1,IT1,450000.0
19/20,Mattia Bortolussi,juventus-turin,novara-calcio,IT1,IT3A,200000.0
19/20,Filippo Marricchi,juventus-turin,novara-calcio,IT1,IT3A,22000.0
19/20,Manuel Lazzari,spal,lazio-rom,IT1,IT1,15000000.0
19/20,Pedro Neto,sc-braga,lazio-rom,PO1,IT1,11000000.0
19/20,Denis Vavro,fc-kopenhagen,lazio-rom,DKMR,IT1,10500000.0
19/20,Bruno Jordão,sc-braga,lazio-rom,PO1,IT1,5300000.0
19/20,Emanuele Cicerelli,us-salernitana-1919,lazio-rom,IT2,IT1,2540000.0
19/20,Patryk Dziczek,piast-gliwice,lazio-rom,PL1,IT1,2150000.0
19/20,Jony,fc-malaga,lazio-rom,ES2,IT1,1450000.0
19/20,Sofian Kiyine,chievo-verona,lazio-rom,IT2,IT1,1000000.0
19/20,Biagio Morrone,us-salernitana-1919,lazio-rom,IT2,IT1,530000.0
19/20,Fabio Maistro,fc-rieti,lazio-rom,IT3C,IT1,180000.0
19/20,Andreas Karo,apollon-limassol,lazio-rom,ZYP1,IT1,165000.0
19/20,Cedric Gondo,fc-rieti,lazio-rom,IT3C,IT1,130000.0
19/20,Luca Germoni,virtus-entella,lazio-rom,IT2,IT1,1000.0
19/20,Pedro Neto,lazio-rom,wolverhampton-wanderers,IT1,GB1,17900000.0
19/20,Bruno Jordão,lazio-rom,wolverhampton-wanderers,IT1,GB1,8900000.0
19/20,Alessandro Murgia,lazio-rom,spal,IT1,IT1,4000000.0
19/20,Mattia Sprocati,lazio-rom,parma-calcio-1913,IT1,IT1,3000000.0
19/20,Romario Benzar,fcsb,us-lecce,RO1,IT1,2000000.0
19/20,Brayan Vera,leones-fc,us-lecce,,IT1,800000.0
19/20,Luca Rossettini,genua-cfc,us-lecce,IT1,IT1,500000.0
19/20,Panagiotis Tachtsidis,nottingham-forest,us-lecce,GB2,IT1,500000.0
19/20,Biagio Meccariello,brescia-calcio,us-lecce,IT1,IT1,100000.0
19/20,Andrea Tabanelli,us-lecce,frosinone-calcio,IT1,IT2,250000.0
19/20,Salvatore Caturano,us-lecce,virtus-entella,IT1,IT2,200000.0
19/20,Rafael Leão,losc-lille,ac-mailand,FR1,IT1,49500000.0
19/20,Franck Kessié,atalanta-bergamo,ac-mailand,IT1,IT1,32000000.0
19/20,Theo Hernández,real-madrid,ac-mailand,ES1,IT1,22800000.0
19/20,Ismaël Bennacer,fc-empoli,ac-mailand,IT2,IT1,17200000.0
19/20,Léo Duarte,flamengo-rio-de-janeiro,ac-mailand,BRA1,IT1,10600000.0
19/20,Rade Krunic,fc-empoli,ac-mailand,IT2,IT1,8600000.0
19/20,Krzysztof Piatek,ac-mailand,hertha-bsc,IT1,L1,24000000.0
19/20,Patrick Cutrone,ac-mailand,wolverhampton-wanderers,IT1,GB1,18000000.0
19/20,Manuel Locatelli,ac-mailand,us-sassuolo,IT1,IT1,14000000.0
19/20,Gian Filippo Felicioli,ac-mailand,venezia-fc,IT1,IT2,200000.0
19/20,Hirving Lozano,psv-eindhoven,ssc-neapel,NL1,IT1,45000000.0
19/20,Konstantinos Manolas,as-rom,ssc-neapel,IT1,IT1,36000000.0
19/20,Alex Meret,udinese-calcio,ssc-neapel,IT1,IT1,26000000.0
19/20,Stanislav Lobotka,celta-vigo,ssc-neapel,ES1,IT1,23000000.0
19/20,Eljif Elmas,fenerbahce-istanbul,ssc-neapel,TR1,IT1,17700000.0
19/20,Andrea Petagna,spal,ssc-neapel,IT1,IT1,16600000.000000002
19/20,Amir Rrahmani,hellas-verona,ssc-neapel,IT1,IT1,14200000.0
19/20,Diego Demme,rasenballsport-leipzig,ssc-neapel,L1,IT1,10250000.0
19/20,Giovanni Di Lorenzo,fc-empoli,ssc-neapel,IT2,IT1,9800000.0
19/20,David Ospina,fc-arsenal,ssc-neapel,GB1,IT1,3500000.0
19/20,Orestis Karnezis,udinese-calcio,ssc-neapel,IT1,IT1,1500000.0
19/20,Filippo Costa,spal,ssc-neapel,IT1,IT1,1450000.0
19/20,Michael Folorunsho,virtus-francavilla-calcio,ssc-neapel,IT3C,IT1,1000000.0
19/20,Eugenio D'Ursi,us-catanzaro,ssc-neapel,IT3C,IT1,765000.0
19/20,Franco Ferrari,genua-cfc,ssc-neapel,IT1,IT1,750000.0
19/20,Amadou Diawara,ssc-neapel,as-rom,IT1,IT1,21000000.0
19/20,Carlos Vinícius,ssc-neapel,benfica-lissabon,IT1,PO1,17000000.0
19/20,Raúl Albiol,ssc-neapel,fc-villarreal,IT1,ES1,4000000.0
19/20,Roberto Insigne,ssc-neapel,benevento-calcio,IT1,IT2,1500000.0
19/20,Armando Anastasio,ssc-neapel,ac-monza,IT1,IT3A,1390000.0
19/20,Igor Lasicki,ssc-neapel,pogon-stettin,IT1,PL1,200000.0
19/20,Andrea Adorante,inter-mailand,parma-calcio-1913,IT1,IT1,4000000.0
19/20,Mattia Sprocati,lazio-rom,parma-calcio-1913,IT1,IT1,3000000.0
19/20,Eric Lanini,juventus-turin-u23,parma-calcio-1913,IT3A,IT1,2960000.0
19/20,José Machín,delfino-pescara-1936,parma-calcio-1913,IT2,IT1,2800000.0
19/20,Gastón Brugman,delfino-pescara-1936,parma-calcio-1913,IT2,IT1,2550000.0
19/20,Matteo Darmian,manchester-united,parma-calcio-1913,GB1,IT1,2480000.0
19/20,Fabian Pavone,delfino-pescara-1936-u19,parma-calcio-1913,IJ1,IT1,1800000.0
19/20,Alessandro Martella,delfino-pescara-1936-u19,parma-calcio-1913,IJ1,IT1,500000.0
19/20,Vincent Laurini,ac-florenz,parma-calcio-1913,IT1,IT1,440000.0
19/20,Walid Cheddira,acd-sangiustese,parma-calcio-1913,IT4F,IT1,93000.0
19/20,Simone Colombi,carpi-fc-1909,parma-calcio-1913,IT3B,IT1,51000.0
19/20,Muhamed Tehe Olawale,fc-ponsacco-1920,parma-calcio-1913,IT4E,IT1,35000.0
19/20,Gabriel Brazão,parma-calcio-1913,inter-mailand,IT1,IT1,6300000.0
19/20,Alessandro Minelli,parma-calcio-1913,juventus-turin-u23,IT1,IT3A,2910000.0
19/20,Leo Stulac,parma-calcio-1913,fc-empoli,IT1,IT2,2500000.0
19/20,Cristian Galano,parma-calcio-1913,delfino-pescara-1936,IT1,IT2,2000000.0
19/20,Fabio Ceravolo,parma-calcio-1913,us-cremonese,IT1,IT2,1290000.0
19/20,Simone Madonna,parma-calcio-1913,delfino-pescara-1936-u19,IT1,IJ1,1000000.0
19/20,Matteo Luigi Brunori,parma-calcio-1913,delfino-pescara-1936,IT1,IT2,500000.0
19/20,Antonio Di Gaudio,parma-calcio-1913,hellas-verona,IT1,IT1,400000.0
19/20,Leonardo Spinazzola,juventus-turin,as-rom,IT1,IT1,29500000.0
19/20,Pau López,real-betis-sevilla,as-rom,ES1,IT1,23500000.0
19/20,Bryan Cristante,atalanta-bergamo,as-rom,IT1,IT1,22000000.0
19/20,Amadou Diawara,ssc-neapel,as-rom,IT1,IT1,21000000.0
19/20,Gonzalo Villar,fc-elche,as-rom,ES2,IT1,5000000.0
19/20,Mert Çetin,genclerbirligi-ankara,as-rom,TR1,IT1,4300000.0
19/20,Konstantinos Manolas,as-rom,ssc-neapel,IT1,IT1,36000000.0
19/20,Luca Pellegrini,as-rom,juventus-turin,IT1,IT1,22800000.0
19/20,Stephan El Shaarawy,as-rom,shanghai-shenhua,IT1,,16000000.0
19/20,Gerson,as-rom,flamengo-rio-de-janeiro,IT1,BRA1,13000000.0
19/20,Iván Marcano,as-rom,fc-porto,IT1,PO1,3080000.0
19/20,Andrea Romagnoli,as-rom,spartak-2-moskau,IT1,RU2,3000000.0
19/20,Ezequiel Ponce,as-rom,spartak-moskau,IT1,RU1,3000000.0
19/20,Umar Sadiq,as-rom,fk-partizan-belgrad,IT1,SER1,2000000.0
19/20,Daniele Verde,as-rom,aek-athen,IT1,GR1,700000.0
19/20,Christian D'Urso,as-rom,as-cittadella,IT1,IT2,500000.0
19/20,Elio Capradossi,as-rom,spezia-calcio,IT1,IT2,100000.0
19/20,Emil Audero,juventus-turin,sampdoria-genua,IT1,IT1,20000000.0
19/20,Jakub Jankto,udinese-calcio,sampdoria-genua,IT1,IT1,14500000.0
19/20,Jeison Murillo,fc-valencia,sampdoria-genua,ES1,IT1,13300000.0
19/20,Fabio Depaoli,chievo-verona,sampdoria-genua,IT2,IT1,4500000.0
19/20,Jeff Chabot,fc-groningen,sampdoria-genua,NL1,IT1,3700000.0
19/20,Alex Ferrari,fc-bologna,sampdoria-genua,IT1,IT1,3600000.0
19/20,Mehdi Léris,chievo-verona,sampdoria-genua,IT2,IT1,3100000.0
19/20,Leonardo Benedetti,spezia-calcio,sampdoria-genua,IT2,IT1,850000.0
19/20,Joachim Andersen,sampdoria-genua,olympique-lyon,IT1,FR1,24000000.0
19/20,Dennis Praet,sampdoria-genua,leicester-city,IT1,GB1,19200000.0
19/20,Duván Zapata,sampdoria-genua,atalanta-bergamo,IT1,IT1,12000000.0
19/20,Dawid Kownacki,sampdoria-genua,fortuna-dusseldorf,IT1,L1,6750000.0
19/20,Giacomo Vrioni,sampdoria-genua,juventus-turin-u23,IT1,IT3A,4099999.9999999995
19/20,Erasmo Mulè,sampdoria-genua,juventus-turin-u23,IT1,IT3A,3500000.0
19/20,David Ivan,sampdoria-genua,chievo-verona,IT1,IT2,900000.0
19/20,Maxime Leverbe,sampdoria-genua,chievo-verona,IT1,IT2,600000.0
19/20,Michal Tomic,sampdoria-genua,msk-zilina,IT1,SLO1,250000.0
19/20,Federico Furlan,sampdoria-genua,ternana-calcio,IT1,IT3C,190000.0
19/20,Manuel Locatelli,ac-mailand,us-sassuolo,IT1,IT1,14000000.0
19/20,Merih Demiral,alanyaspor,us-sassuolo,TR1,IT1,8000000.0
19/20,Pedro Obiang,west-ham-united,us-sassuolo,GB1,IT1,7750000.0
19/20,Francesco Caputo,fc-empoli,us-sassuolo,IT2,IT1,7750000.0
19/20,Alessandro Russo,genua-cfc-u19,us-sassuolo,IJ1,IT1,7000000.0
19/20,Rogério,juventus-turin,us-sassuolo,IT1,IT1,6950000.0
19/20,Mert Müldür,sk-rapid-wien,us-sassuolo,A1,IT1,4980000.0
19/20,Marco Sala,inter-mailand,us-sassuolo,IT1,IT1,3000000.0
19/20,Andrea Meroni,ac-pisa-1909,us-sassuolo,IT2,IT1,700000.0
19/20,Matteo Politano,us-sassuolo,inter-mailand,IT1,IT1,21100000.0
19/20,Merih Demiral,us-sassuolo,juventus-turin,IT1,IT1,19500000.0
19/20,Kevin-Prince Boateng,us-sassuolo,ac-florenz,IT1,IT1,1500000.0
19/20,Antonino Ragusa,us-sassuolo,hellas-verona,IT1,IT1,1000000.0
19/20,Marius Marin,us-sassuolo,ac-pisa-1909,IT1,IT2,400000.0
19/20,Timo Letschert,us-sassuolo,hamburger-sv,IT1,L2,10000.0
19/20,Martin Erlić,us-sassuolo,spezia-calcio,IT1,IT2,1000.0
19/20,Filippo Bandinelli,us-sassuolo,fc-empoli,IT1,IT2,1000.0
19/20,Pietro Cianci,us-sassuolo,teramo-calcio-1913,IT1,IT3C,1000.0
19/20,Andrea Petagna,atalanta-bergamo,spal,IT1,IT1,12000000.0
19/20,Alessandro Murgia,lazio-rom,spal,IT1,IT1,4000000.0
19/20,Mohamed Salim Fares,hellas-verona,spal,IT1,IT1,3500000.0
19/20,Mattia Valoti,hellas-verona,spal,IT1,IT1,3000000.0
19/20,Igor,red-bull-salzburg,spal,A1,IT1,3000000.0
19/20,Lorenzo Dickmann,novara-calcio,spal,IT3A,IT1,250000.0
19/20,Andrea Petagna,spal,ssc-neapel,IT1,IT1,16600000.000000002
19/20,Manuel Lazzari,spal,lazio-rom,IT1,IT1,15000000.0
19/20,Gabriele Moncini,spal,benevento-calcio,IT1,IT2,2500000.0
19/20,Filippo Costa,spal,ssc-neapel,IT1,IT1,1450000.0
19/20,Alfred Gomis,spal,dijon-fco,IT1,FR1,1000000.0
19/20,Mattia Finotto,spal,ac-monza,IT1,IT3A,250000.0
19/20,Simone Zaza,fc-valencia,fc-turin,ES1,IT1,12000000.0
19/20,Ola Aina,fc-chelsea,fc-turin,GB1,IT1,9800000.0
19/20,Koffi Djidji,fc-nantes,fc-turin,FR1,IT1,3000000.0
19/20,Cristian Ansaldi,inter-mailand,fc-turin,IT1,IT1,2500000.0
19/20,M'Baye Niang,fc-turin,fc-stade-rennes,IT1,FR1,15000000.0
19/20,Adem Ljajic,fc-turin,besiktas-istanbul,IT1,TR1,6500000.0
19/20,Danilo Avelar,fc-turin,corinthians-sao-paulo,IT1,BRA1,2000000.0
19/20,Samuel Gustafson,fc-turin,us-cremonese,IT1,IT2,900000.0
19/20,Walace,hannover-96,udinese-calcio,L2,IT1,6000000.0
19/20,Rodrigo Becão,esporte-clube-bahia,udinese-calcio,BRA1,IT1,2850000.0
19/20,Marvin Zeegelaar,fc-watford,udinese-calcio,GB1,IT1,2000000.0
19/20,Cristo,real-madrid-b-castilla-,udinese-calcio,ES3A,IT1,1500000.0
19/20,Sebastien De Maio,fc-bologna,udinese-calcio,IT1,IT1,1500000.0
19/20,Alex Meret,udinese-calcio,ssc-neapel,IT1,IT1,26000000.0
19/20,Jakub Jankto,udinese-calcio,sampdoria-genua,IT1,IT1,14500000.0
19/20,Ignacio Pussetto,udinese-calcio,fc-watford,IT1,GB1,8500000.0
19/20,Darwin Machís,udinese-calcio,fc-granada,IT1,ES1,5000000.0
19/20,Ali Adnan,udinese-calcio,vancouver-whitecaps-fc,IT1,,1820000.0
19/20,Orestis Karnezis,udinese-calcio,ssc-neapel,IT1,IT1,1500000.0
19/20,Molla Wagué,udinese-calcio,fc-nantes,IT1,FR1,1200000.0
19/20,Mauro Coppolaro,udinese-calcio,virtus-entella,IT1,IT2,400000.0
19/20,Danilo,udinese-calcio,fc-bologna,IT1,IT1,415000.0
19/20,Pawel Bochniewicz,udinese-calcio,gornik-zabrze,IT1,PL1,200000.0
20/21,Mario Pasalic,fc-chelsea,atalanta-bergamo,GB1,IT1,14500000.0
20/21,Aleksey Miranchuk,lokomotiv-moskau,atalanta-bergamo,RU1,IT1,14500000.0
20/21,Joakim Maehle,krc-genk,atalanta-bergamo,BE1,IT1,13700000.0
20/21,Sam Lammers,psv-eindhoven,atalanta-bergamo,NL1,IT1,8000000.0
20/21,Simone Muratore,juventus-turin,atalanta-bergamo,IT1,IT1,7000000.0
20/21,Viktor Kovalenko,shakhtar-donetsk,atalanta-bergamo,UKR1,IT1,600000.0
20/21,Gianluca Mancini,atalanta-bergamo,as-rom,IT1,IT1,24000000.0
20/21,Amad Diallo,atalanta-bergamo,manchester-united,IT1,GB1,21300000.0
20/21,Timothy Castagne,atalanta-bergamo,leicester-city,IT1,GB1,20900000.0
20/21,Papu Gómez,atalanta-bergamo,fc-sevilla,IT1,ES1,6400000.0
20/21,Etrit Berisha,atalanta-bergamo,spal,IT1,IT2,3500000.0
20/21,Marco D'Alessandro,atalanta-bergamo,spal,IT1,IT2,2000000.0
20/21,Riccardo Gatti,atalanta-bergamo,ac-reggiana-1919,IT1,IT2,2000000.0
20/21,Gianluca Lapadula,genua-cfc,benevento-calcio,IT1,IT1,4000000.0
20/21,Kamil Glik,as-monaco,benevento-calcio,FR1,IT1,3000000.0
20/21,Artur Ioniță,cagliari-calcio,benevento-calcio,IT1,IT1,1500000.0
20/21,Daam Foulon,waasland-beveren,benevento-calcio,BE1,IT1,500000.0
20/21,Bryan Dabo,ac-florenz,benevento-calcio,IT1,IT1,500000.0
20/21,Gianluca Di Chiara,benevento-calcio,ac-perugia-calcio,IT1,IT3B,1000000.0
20/21,Aaron Hickey,heart-of-midlothian-fc,fc-bologna,SC2,IT1,1700000.0
20/21,Sebastian Breza,potenza-calcio,fc-bologna,IT3C,IT1,175000.0
20/21,Luis Binks,club-de-foot-montreal,fc-bologna,,IT1,97000.0
20/21,Mattia Bani,fc-bologna,genua-cfc,IT1,IT1,5000000.0
20/21,Marko Rog,ssc-neapel,cagliari-calcio,IT1,IT1,15000000.0
20/21,Giovanni Simeone,ac-florenz,cagliari-calcio,IT1,IT1,13000000.0
20/21,Alessandro Tripaldelli,us-sassuolo,cagliari-calcio,IT1,IT1,3000000.0
20/21,Matteo Tramoni,ac-ajaccio,cagliari-calcio,FR2,IT1,1380000.0
20/21,Nicolò Barella,cagliari-calcio,inter-mailand,IT1,IT1,32500000.0
20/21,Filippo Romagna,cagliari-calcio,us-sassuolo,IT1,IT1,4000000.0
20/21,Lucas Castro,cagliari-calcio,spal,IT1,IT2,3000000.0
20/21,Artur Ioniță,cagliari-calcio,benevento-calcio,IT1,IT1,1500000.0
20/21,Luis Rojas,club-universidad-de-chile,fc-crotone,CLPD,IT1,1590000.0
20/21,Jacopo Petriccione,us-lecce,fc-crotone,IT2,IT1,1500000.0
20/21,Luca Marrone,hellas-verona,fc-crotone,IT1,IT1,1000000.0
20/21,Milos Vulic,roter-stern-belgrad,fc-crotone,SER1,IT1,800000.0
20/21,Christian Kouamé,genua-cfc,ac-florenz,IT1,IT1,15500000.0
20/21,Alfred Duncan,us-sassuolo,ac-florenz,IT1,IT1,15000000.0
20/21,Lucas Martínez Quarta,club-atletico-river-plate,ac-florenz,AR1N,IT1,13000000.0
20/21,Pol Lirola,us-sassuolo,ac-florenz,IT1,IT1,11000000.0
20/21,Aleksandr Kokorin,spartak-moskau,ac-florenz,RU1,IT1,4500000.0
20/21,Youssef Maleh,venezia-fc,ac-florenz,IT2,IT1,800000.0
20/21,Jordan Veretout,ac-florenz,as-rom,IT1,IT1,17500000.0
20/21,Pedro,ac-florenz,flamengo-rio-de-janeiro,IT1,BRA1,14000000.0
20/21,Giovanni Simeone,ac-florenz,cagliari-calcio,IT1,IT1,13000000.0
20/21,Bryan Dabo,ac-florenz,benevento-calcio,IT1,IT1,500000.0
20/21,Andrea Pinamonti,inter-mailand,genua-cfc,IT1,IT1,19500000.0
20/21,Manolo Portanova,juventus-turin,genua-cfc,IT1,IT1,12000000.0
20/21,Eldor Shomurodov,fk-rostov,genua-cfc,RU1,IT1,9500000.0
20/21,Elia Petrelli,juventus-turin-u23,genua-cfc,IT3A,IT1,8000000.0
20/21,Francesco Cassata,us-sassuolo,genua-cfc,IT1,IT1,7000000.0
20/21,Mattia Bani,fc-bologna,genua-cfc,IT1,IT1,5000000.0
20/21,Milan Badelj,lazio-rom,genua-cfc,IT1,IT1,1950000.0
20/21,Gabriel Charpentier,spartaks-jurmala,genua-cfc,LET1,IT1,1500000.0
20/21,Giuseppe Caso,ss-arezzo,genua-cfc,IT3B,IT1,350000.0
20/21,Nicolò Rovella,genua-cfc,juventus-turin,IT1,IT1,26000000.0
20/21,Andrea Pinamonti,genua-cfc,inter-mailand,IT1,IT1,21000000.0
20/21,Christian Kouamé,genua-cfc,ac-florenz,IT1,IT1,15500000.0
20/21,Gianluca Lapadula,genua-cfc,benevento-calcio,IT1,IT1,4000000.0
20/21,Koray Günter,genua-cfc,hellas-verona,IT1,IT1,2400000.0
20/21,Stephane Omeonga,genua-cfc,delfino-pescara-1936,IT1,IT2,500000.0
20/21,Jawad El Yamiq,genua-cfc,real-valladolid,IT1,ES1,250000.0
20/21,Adrien Tamèze,ogc-nizza,hellas-verona,FR1,IT1,3900000.0
20/21,Koray Günter,genua-cfc,hellas-verona,IT1,IT1,2400000.0
20/21,Kevin Rüegg,fc-zurich,hellas-verona,C1,IT1,2000000.0
20/21,Bruno Amione,ca-belgrano,hellas-verona,ARG2,IT1,1950000.0
20/21,Ivor Pandur,hnk-rijeka,hellas-verona,KR1,IT1,1900000.0
20/21,Nikola Kalinic,atletico-madrid,hellas-verona,ES1,IT1,1800000.0
20/21,Emmanuel Badu,udinese-calcio,hellas-verona,IT1,IT1,800000.0
20/21,Michele Vano,carpi-fc-1909,hellas-verona,IT3B,IT1,500000.0
20/21,Luca Marrone,hellas-verona,fc-crotone,IT1,IT1,1000000.0
