Season,Player,From_Club,To_Club,From_League,To_League,Fee
21/22,Yoane Wissa,fc-lorient,fc-brentford,FR1,GB1,10000000.0
21/22,Marco Bizot,az-alkmaar,stade-brest-29,NL1,FR1,5000000.0
21/22,Lilian Brassier,fc-stade-rennes,stade-brest-29,FR1,FR1,1750000.0
21/22,Romain Del Castillo,fc-stade-rennes,stade-brest-29,FR1,FR1,1500000.0
21/22,Jere Uronen,krc-genk,stade-brest-29,BE1,FR1,1000000.0
21/22,Romain Faivre,stade-brest-29,olympique-lyon,FR1,FR1,15000000.0
21/22,Romain Perraud,stade-brest-29,fc-southampton,FR1,GB1,12000000.0
21/22,Heri Tavares,stade-brest-29,fc-famalicao,FR1,PO1,1200000.0
21/22,Alban Lafont,ac-florenz,fc-nantes,IT1,FR1,7500000.0
21/22,Imrân Louza,fc-nantes,fc-watford,FR1,GB1,10000000.0
21/22,Abdoulaye Touré,fc-nantes,genua-cfc,FR1,IT1,3500000.0
21/22,Lucas Evangelista,fc-nantes,red-bull-bragantino,FR1,BRA1,1600000.0
21/22,Élie Youan,fc-nantes,fc-st-gallen-1879,FR1,C1,500000.0
21/22,Renaud Emond,fc-nantes,standard-luttich,FR1,BE1,200000.0
21/22,Metinho,fluminense-rio-de-janeiro,es-troyes-ac,BRA1,FR1,5000000.0
21/22,Mama Baldé,dijon-fco,es-troyes-ac,FR2,FR1,3500000.0
21/22,Renaud Ripart,nimes-olympique,es-troyes-ac,FR2,FR1,3300000.0
21/22,Abdu Conté,moreirense-fc,es-troyes-ac,PO1,FR1,2700000.0
21/22,Giulian Biancone,as-monaco,es-troyes-ac,FR1,FR1,2500000.0
21/22,Rominigue Kouamé,losc-lille,es-troyes-ac,FR1,FR1,2500000.0
21/22,Xavier Chavalerin,stade-reims,es-troyes-ac,FR1,FR1,1000000.0
21/22,Mykola Kukharevych,rukh-lviv,es-troyes-ac,UKR1,FR1,300000.0
22/23,Vitinha,fc-porto,fc-paris-saint-germain,PO1,FR1,41500000.0
22/23,Nuno Mendes,sporting-lissabon,fc-paris-saint-germain,PO1,FR1,38000000.0
22/23,Fabián Ruiz,ssc-neapel,fc-paris-saint-germain,IT1,FR1,22500000.0
22/23,Carlos Soler,fc-valencia,fc-paris-saint-germain,ES1,FR1,18000000.0
22/23,Renato Sanches,losc-lille,fc-paris-saint-germain,FR1,FR1,15000000.0
22/23,Nordi Mukiele,rasenballsport-leipzig,fc-paris-saint-germain,L1,FR1,12000000.0
22/23,Arnaud Kalimuendo,fc-paris-saint-germain,fc-stade-rennes,FR1,FR1,20000000.0
22/23,Thilo Kehrer,fc-paris-saint-germain,west-ham-united,FR1,GB1,12000000.0
22/23,Alphonse Areola,fc-paris-saint-germain,west-ham-united,FR1,GB1,9300000.0
22/23,Pablo Sarabia,fc-paris-saint-germain,wolverhampton-wanderers,FR1,GB1,5000000.0
22/23,Idrissa Gueye,fc-paris-saint-germain,fc-everton,FR1,GB1,4000000.0
22/23,Thierno Baldé,fc-paris-saint-germain,es-troyes-ac,FR1,FR1,3000000.0
22/23,Marcin Bulka,fc-paris-saint-germain,ogc-nizza,FR1,FR1,2000000.0
22/23,Vitinha,sc-braga,olympique-marseille,PO1,FR1,32000000.0
22/23,Jordan Veretout,as-rom,olympique-marseille,IT1,FR1,12450000.0
22/23,Pau López,as-rom,olympique-marseille,IT1,FR1,12000000.0
22/23,Cengiz Ünder,as-rom,olympique-marseille,IT1,FR1,11400000.0
22/23,Mattéo Guendouzi,fc-arsenal,olympique-marseille,GB1,FR1,11000000.0
22/23,Luis Suárez,fc-granada,olympique-marseille,ES2,FR1,10000000.0
22/23,Arkadiusz Milik,ssc-neapel,olympique-marseille,IT1,FR1,9700000.0
22/23,Azzedine Ounahi,sco-angers,olympique-marseille,FR1,FR1,8000000.0
22/23,Jonathan Clauss,rc-lens,olympique-marseille,FR1,FR1,7500000.0
22/23,Isaak Touré,ac-le-havre,olympique-marseille,FR2,FR1,5500000.0
22/23,Gerson,olympique-marseille,flamengo-rio-de-janeiro,FR1,BRA1,15000000.0
22/23,Duje Caleta-Car,olympique-marseille,fc-southampton,FR1,GB1,8000000.0
22/23,Bamba Dieng,olympique-marseille,fc-lorient,FR1,FR1,7000000.0
22/23,Luan Peres,olympique-marseille,fenerbahce-istanbul,FR1,TR1,5230000.0
22/23,Lucas Perrin,olympique-marseille,rc-strassburg-alsace,FR1,FR1,1500000.0
22/23,Takumi Minamino,fc-liverpool,as-monaco,GB1,FR1,15000000.0
22/23,Mohamed Camara,red-bull-salzburg,as-monaco,A1,FR1,15000000.0
22/23,Breel Embolo,borussia-monchengladbach,as-monaco,L1,FR1,12500000.0
22/23,Aurélien Tchouaméni,as-monaco,real-madrid,FR1,ES1,80000000.0
22/23,Benoît Badiashile,as-monaco,fc-chelsea,FR1,GB1,38000000.0
22/23,Sofiane Diop,as-monaco,ogc-nizza,FR1,FR1,22000000.0
22/23,Strahinja Pavlovic,as-monaco,red-bull-salzburg,FR1,A1,7000000.0
22/23,Pietro Pellegri,as-monaco,fc-turin,FR1,IT1,4200000.0
22/23,Jean-Eudes Aholou,as-monaco,rc-strassburg-alsace,FR1,FR1,3000000.0
22/23,Benjamin Lecomte,as-monaco,montpellier-hsc,FR1,FR1,2000000.0
22/23,Amine Gouiri,ogc-nizza,fc-stade-rennes,FR1,FR1,28000000.0
22/23,Arnaud Kalimuendo,fc-paris-saint-germain,fc-stade-rennes,FR1,FR1,20000000.0
22/23,Arthur Theate,fc-bologna,fc-stade-rennes,IT1,FR1,19000000.0
22/23,Christopher Wooh,rc-lens,fc-stade-rennes,FR1,FR1,9000000.0
22/23,Ibrahim Salah,kaa-gent,fc-stade-rennes,BE1,FR1,6500000.0
22/23,Nayef Aguerd,fc-stade-rennes,west-ham-united,FR1,GB1,35000000.0
22/23,Kamaldeen Sulemana,fc-stade-rennes,fc-southampton,FR1,GB1,25000000.0
22/23,Mathys Tel,fc-stade-rennes,fc-bayern-munchen,FR1,L1,20000000.0
22/23,Gaëtan Laborde,fc-stade-rennes,ogc-nizza,FR1,FR1,15000000.0
22/23,Sofiane Diop,as-monaco,ogc-nizza,FR1,FR1,22000000.0
22/23,Gaëtan Laborde,fc-stade-rennes,ogc-nizza,FR1,FR1,15000000.0
22/23,Mattia Viti,fc-empoli,ogc-nizza,IT1,FR1,13000000.0
22/23,Alexis Beka Beka,lokomotiv-moskau,ogc-nizza,RU1,FR1,12000000.0
22/23,Youssouf Ndayishimiye,istanbul-basaksehir-fk,ogc-nizza,TR1,FR1,11500000.0
22/23,Rares Ilie,fc-rapid-1923,ogc-nizza,RO1,FR1,4000000.0
22/23,Marcin Bulka,fc-paris-saint-germain,ogc-nizza,FR1,FR1,2000000.0
22/23,Kasper Schmeichel,leicester-city,ogc-nizza,GB1,FR1,1000000.0
22/23,Amine Gouiri,ogc-nizza,fc-stade-rennes,FR1,FR1,28000000.0
22/23,Mario Lemina,ogc-nizza,wolverhampton-wanderers,FR1,GB1,11000000.0
22/23,Flavius Daniliuc,ogc-nizza,us-salernitana-1919,FR1,IT1,5800000.0
22/23,Dan Ndoye,ogc-nizza,fc-basel-1893,FR1,C1,2000000.0
22/23,Andy Pelmard,ogc-nizza,fc-basel-1893,FR1,C1,2000000.0
22/23,Lucas Da Cunha,ogc-nizza,como-1907,FR1,IT2,400000.0
22/23,Jean-Eudes Aholou,as-monaco,rc-strassburg-alsace,FR1,FR1,3000000.0
22/23,Eduard Sobol,fc-brugge,rc-strassburg-alsace,BE1,FR1,2500000.0
22/23,Lucas Perrin,olympique-marseille,rc-strassburg-alsace,FR1,FR1,1500000.0
22/23,Ludovic Ajorque,rc-strassburg-alsace,1-fsv-mainz-05,FR1,L1,6000000.0
22/23,Adrien Thomasson,rc-strassburg-alsace,rc-lens,FR1,FR1,3900000.0
22/23,Mahamé Siby,rc-strassburg-alsace,malmo-ff,FR1,SE1,1000000.0
22/23,Loïs Openda,fc-brugge,rc-lens,BE1,FR1,15390000.0
22/23,Adam Buksa,new-england-revolution,rc-lens,MLS1,FR1,6000000.0
22/23,Salis Abdul Samed,clermont-foot-63,rc-lens,FR1,FR1,5000000.0
22/23,Brice Samba,nottingham-forest,rc-lens,GB1,FR1,5000000.0
22/23,Jean Onana,fc-girondins-bordeaux,rc-lens,FR2,FR1,4000000.0
22/23,Adrien Thomasson,rc-strassburg-alsace,rc-lens,FR1,FR1,3900000.0
22/23,Julien Le Cardinal,paris-fc,rc-lens,FR2,FR1,2300000.0
22/23,Jimmy Cabot,sco-angers,rc-lens,FR1,FR1,2000000.0
22/23,Lukasz Poreba,zaglebie-lubin,rc-lens,PL1,FR1,350000.0
22/23,Cheick Doucouré,rc-lens,crystal-palace,FR1,GB1,22600000.0
22/23,Christopher Wooh,rc-lens,fc-stade-rennes,FR1,FR1,9000000.0
22/23,Jonathan Clauss,rc-lens,olympique-marseille,FR1,FR1,7500000.0
22/23,Ignatius Ganago,rc-lens,fc-nantes,FR1,FR1,4400000.0
22/23,Patrick Berg,rc-lens,fk-bodo-glimt,FR1,NO1,4000000.0
22/23,Simon Banza,rc-lens,sc-braga,FR1,PO1,2960000.0
22/23,Corentin Jean,rc-lens,inter-miami-cf,FR1,MLS1,1090000.0
22/23,Amin Sarr,sc-heerenveen,olympique-lyon,NL1,FR1,11000000.0
22/23,Jeffinho,botafogo-rio-de-janeiro,olympique-lyon,BRA1,FR1,10000000.0
22/23,Johann Lepenant,sm-caen,olympique-lyon,FR2,FR1,4250000.0
22/23,Nicolás Tagliafico,ajax-amsterdam,olympique-lyon,NL1,FR1,4200000.0
22/23,Dejan Lovren,zenit-st-petersburg,olympique-lyon,RU1,FR1,2000000.0
22/23,Saël Kumbedi,ac-le-havre,olympique-lyon,FR2,FR1,1000000.0
22/23,Lucas Paquetá,olympique-lyon,west-ham-united,FR1,GB1,42950000.0
22/23,Malo Gusto,olympique-lyon,fc-chelsea,FR1,GB1,30000000.0
22/23,Léo Dubois,olympique-lyon,galatasaray-istanbul,FR1,TR1,2500000.0
22/23,Ignatius Ganago,rc-lens,fc-nantes,FR1,FR1,4400000.0
22/23,Fabien Centonze,fc-metz,fc-nantes,FR2,FR1,4000000.0
22/23,Moussa Sissoko,fc-watford,fc-nantes,GB2,FR1,2000000.0
22/23,Florent Mollet,fc-schalke-04,fc-nantes,L1,FR1,1500000.0
22/23,Jaouen Hadjam,paris-fc,fc-nantes,FR2,FR1,300000.0
22/23,Mohamed Bayo,clermont-foot-63,losc-lille,FR1,FR1,14000000.0
22/23,Alan Virginius,fc-sochaux-montbeliard,losc-lille,FR2,FR1,4000000.0
22/23,Bafodé Diakité,fc-toulouse,losc-lille,FR1,FR1,3000000.0
22/23,Adam Ounas,ssc-neapel,losc-lille,IT1,FR1,2500000.0
22/23,Alexsandro,gd-chaves,losc-lille,PO1,FR1,2000000.0
22/23,Sven Botman,losc-lille,newcastle-united,FR1,GB1,37000000.0
22/23,Amadou Onana,losc-lille,fc-everton,FR1,GB1,35000000.0
22/23,Renato Sanches,losc-lille,fc-paris-saint-germain,FR1,FR1,15000000.0
22/23,Zeki Çelik,losc-lille,as-rom,FR1,IT1,7400000.0
22/23,Domagoj Bradarić,losc-lille,us-salernitana-1919,FR1,IT1,5000000.0
22/23,Léo Jardim,losc-lille,vasco-da-gama-rio-de-janeiro,FR1,BRA1,2000000.0
22/23,Achraf Dari,wydad-casablanca,stade-brest-29,MAR1,FR1,2700000.0
22/23,Pierre Lees-Melou,norwich-city,stade-brest-29,GB2,FR1,2300000.0
22/23,Noah Fadiga,heracles-almelo,stade-brest-29,NL2,FR1,350000.0
22/23,Gautier Larsonneur,stade-brest-29,as-saint-etienne,FR1,FR2,1600000.0
22/23,Irvin Cardona,stade-brest-29,fc-augsburg,FR1,L1,500000.0
22/23,Junya Ito,krc-genk,stade-reims,BE1,FR1,10000000.0
22/23,Andreaw Gravillon,inter-mailand,stade-reims,IT1,FR1,3000000.0
22/23,Emmanuel Agbadou,kas-eupen,stade-reims,BE1,FR1,2600000.0
22/23,Maxime Busi,parma-calcio-1913,stade-reims,IT2,FR1,2000000.0
22/23,Amir Richardson,ac-le-havre,stade-reims,FR2,FR1,2000000.0
22/23,Alexandre Olliero,pau-fc,stade-reims,FR2,FR1,300000.0
22/23,Wout Faes,stade-reims,leicester-city,FR1,GB1,17000000.0
22/23,El Bilal Touré,stade-reims,ud-almeria,FR1,ES1,8000000.0
22/23,Predrag Rajkovic,stade-reims,rcd-mallorca,FR1,ES1,2000000.0
22/23,Moreto Cassamá,stade-reims,omonia-nikosia,FR1,ZYP1,1500000.0
22/23,Fodé Doucouré,stade-reims,red-star-fc,FR1,FR3,50000.0
22/23,Kiki Kouyaté,fc-metz,montpellier-hsc,FR2,FR1,6000000.0
22/23,Benjamin Lecomte,as-monaco,montpellier-hsc,FR1,FR1,2000000.0
22/23,Christopher Jullien,celtic-glasgow,montpellier-hsc,SC1,FR1,1000000.0
22/23,Jonas Omlin,montpellier-hsc,borussia-monchengladbach,FR1,L1,9000000.0
22/23,Nicolas Cozza,montpellier-hsc,vfl-wolfsburg,FR1,L1,500000.0
22/23,Florent Mollet,montpellier-hsc,fc-schalke-04,FR1,L1,500000.0
22/23,Ousmane Camara,paris-fc,sco-angers,FR2,FR1,2200000.0
22/23,Cédric Hountondji,clermont-foot-63,sco-angers,FR1,FR1,2000000.0
22/23,Adrien Hunou,minnesota-united-fc,sco-angers,MLS1,FR1,1500000.0
22/23,Halid Sabanovic,fk-sarajevo,sco-angers,BOS1,FR1,300000.0
22/23,Mohamed-Ali Cho,sco-angers,real-sociedad-san-sebastian,FR1,ES1,13000000.0
22/23,Azzedine Ounahi,sco-angers,olympique-marseille,FR1,FR1,8000000.0
22/23,Angelo Fulgini,sco-angers,1-fsv-mainz-05,FR1,L1,6000000.0
22/23,Sofiane Boufal,sco-angers,al-rayyan-sc,FR1,QSL,6000000.0
22/23,Enzo Ebosse,sco-angers,udinese-calcio,FR1,IT1,4000000.0
22/23,Jimmy Cabot,sco-angers,rc-lens,FR1,FR1,2000000.0
22/23,Sávio,clube-atletico-mineiro,es-troyes-ac,BRA1,FR1,6500000.0
22/23,Amar Fatah,aik-solna,es-troyes-ac,SE1,FR1,4700000.0
22/23,Jackson Porozo,boavista-porto-fc,es-troyes-ac,PO1,FR1,3500000.0
22/23,Thierno Baldé,fc-paris-saint-germain,es-troyes-ac,FR1,FR1,3000000.0
22/23,Iké Ugbo,krc-genk,es-troyes-ac,BE1,FR1,3000000.0
22/23,Alexis Tibidi,vfb-stuttgart,es-troyes-ac,L1,FR1,2600000.0
22/23,Andreas Bruus,brondby-if,es-troyes-ac,DKMR,FR1,1500000.0
22/23,Giulian Biancone,es-troyes-ac,nottingham-forest,FR1,GB1,10000000.0
22/23,Jean-Victor Makengo,udinese-calcio,fc-lorient,IT1,FR1,11000000.0
22/23,Bamba Dieng,olympique-marseille,fc-lorient,FR1,FR1,7000000.0
22/23,Joel Mvuka,fk-bodo-glimt,fc-lorient,NO1,FR1,5500000.0
22/23,Yoann Cathline,ea-guingamp,fc-lorient,FR2,FR1,2700000.0
22/23,Montassar Talbi,rubin-kazan,fc-lorient,RU2,FR1,1500000.0
22/23,Darlin Yongwa,chamois-niortais-fc,fc-lorient,FR2,FR1,1500000.0
22/23,Dango Ouattara,fc-lorient,afc-bournemouth,FR1,GB1,22500000.0
22/23,Armand Laurienté,fc-lorient,us-sassuolo,FR1,IT1,10100000.0
22/23,Umut Bozok,fc-lorient,trabzonspor,FR1,TR1,2000000.0
22/23,Pierre-Yves Hamel,fc-lorient,paris-fc,FR1,FR2,1000000.0
22/23,Thomas Monconduit,fc-lorient,as-saint-etienne,FR1,FR2,500000.0
22/23,Léo Pétrot,fc-lorient,as-saint-etienne,FR1,FR2,500000.0
22/23,Paul Nardi,fc-lorient,kaa-gent,FR1,BE1,150000.0
22/23,Mateusz Wieteska,legia-warschau,clermont-foot-63,PL1,FR1,1300000.0
22/23,Komnen Andric,gnk-dinamo-zagreb,clermont-foot-63,KR1,FR1,1000000.0
22/23,Mohamed Bayo,clermont-foot-63,losc-lille,FR1,FR1,14000000.0
22/23,Salis Abdul Samed,clermont-foot-63,rc-lens,FR1,FR1,5000000.0
22/23,Cédric Hountondji,clermont-foot-63,sco-angers,FR1,FR1,2000000.0
22/23,Sofyan Chader,clermont-foot-63,fc-luzern,FR1,C1,400000.0
22/23,Veljko Birmancevic,malmo-ff,fc-toulouse,SE1,FR1,4099999.9999999995
22/23,Thijs Dallinga,sbv-excelsior-rotterdam,fc-toulouse,NL1,FR1,2500000.0
22/23,Said Hamulic,stal-mielec,fc-toulouse,PL1,FR1,2500000.0
22/23,Zakaria Aboukhlal,az-alkmaar,fc-toulouse,NL1,FR1,2000000.0
22/23,Oliver Zandén,if-elfsborg-boras,fc-toulouse,SE1,FR1,1500000.0
22/23,Vincent Sierro,bsc-young-boys,fc-toulouse,C1,FR1,700000.0
22/23,Warren Kamanzi,tromso-il,fc-toulouse,NO1,FR1,600000.0
22/23,Kjetil Haug,valerenga-fotball,fc-toulouse,NO1,FR1,500000.0
22/23,Nathan Ngoumou,fc-toulouse,borussia-monchengladbach,FR1,L1,8000000.0
22/23,Bafodé Diakité,fc-toulouse,losc-lille,FR1,FR1,3000000.0
22/23,Fernand Mayembo,ac-le-havre,ac-ajaccio,FR2,FR1,300000.0
22/23,Gaëtan Courtet,ac-ajaccio,ea-guingamp,FR1,FR2,600000.0
22/23,Rayan Raveloson,los-angeles-galaxy,aj-auxerre,MLS1,FR1,1750000.0
22/23,Gaëtan Charbonnier,aj-auxerre,as-saint-etienne,FR1,FR2,500000.0
